"","year","month","temp_mean","precip","country_id"
"1","2019","12",23.3666666666667,141.533333333333,NA
"2","2020","01",24.3,173.5,NA
"3","2020","02",25.4,185.566666666667,NA
"4","2020","03",26.0333333333333,170.266666666667,NA
"5","2020","04",26.5,151.9,NA
"6","2020","05",26.5333333333333,144.1,NA
"7","2020","06",25.9,137.833333333333,NA
"8","2020","07",24.8666666666667,130.4,NA
"9","2020","08",23.8,125.733333333333,NA
"10","2020","09",23.1666666666667,117.133333333333,NA
"11","2020","10",22.8,111.266666666667,NA
"12","2020","11",22.8,112.033333333333,NA
"13","2020","12",23.4,142.333333333333,NA
"14","2019","12",14.3666666666667,7.03333333333334,"AFG"
"15","2020","01",8.46666666666667,11.1333333333333,"AFG"
"16","2020","02",4.03333333333333,16.6333333333333,"AFG"
"17","2020","03",2.73333333333333,28.4,"AFG"
"18","2020","04",5.8,41.9333333333333,"AFG"
"19","2020","05",10.1333333333333,51.4,"AFG"
"20","2020","06",15,46.1333333333333,"AFG"
"21","2020","07",19.3333333333333,28.9666666666667,"AFG"
"22","2020","08",23.3,14.5666666666667,"AFG"
"23","2020","09",25.4,5.53333333333334,"AFG"
"24","2020","10",23.9333333333333,4.8,"AFG"
"25","2020","11",19.4333333333333,6.03333333333334,"AFG"
"26","2020","12",13.4333333333333,10.4666666666667,"AFG"
"27","2019","12",13.0666666666667,105.433333333333,"ALB"
"28","2020","01",8.53333333333333,128.333333333333,"ALB"
"29","2020","02",5.7,136.266666666667,"ALB"
"30","2020","03",4.3,122.233333333333,"ALB"
"31","2020","04",5.33333333333333,114.233333333333,"ALB"
"32","2020","05",8.5,96.8666666666667,"ALB"
"33","2020","06",13.1666666666667,67.6,"ALB"
"34","2020","07",17.3666666666667,61.3,"ALB"
"35","2020","08",20.2,70.5333333333333,"ALB"
"36","2020","09",22.0333333333333,60.2333333333333,"ALB"
"37","2020","10",21.8333333333333,35.6666666666667,"ALB"
"38","2020","11",19.2333333333333,41.7666666666667,"ALB"
"39","2020","12",14.6,62.0333333333333,"ALB"
"40","2019","12",27.6,33.2666666666667,NA
"41","2020","01",27.9333333333333,156.533333333333,NA
"42","2020","02",28,225.233333333333,NA
"43","2020","03",28.0333333333333,232.6,NA
"44","2020","04",28.2333333333333,175.366666666667,NA
"45","2020","05",28.5,135.133333333333,NA
"46","2020","06",28.4,123.366666666667,NA
"47","2020","07",27.7666666666667,67.3,NA
"48","2020","08",26.7666666666667,47.5333333333333,NA
"49","2020","09",26.0333333333333,31.8333333333333,NA
"50","2020","10",26.1,22.3,NA
"51","2020","11",26.5666666666667,20.8,NA
"52","2020","12",27.3,42.1333333333333,NA
"53","2019","12",6.3,96.3333333333333,NA
"54","2020","01",3.43333333333333,101.1,NA
"55","2020","02",1.56666666666667,92.8666666666667,NA
"56","2020","03",0.866666666666667,77.6,NA
"57","2020","04",0.933333333333334,67.3,NA
"58","2020","05",1.73333333333333,62.5333333333333,NA
"59","2020","06",2.76666666666667,59.8333333333333,NA
"60","2020","07",5.1,53.6333333333333,NA
"61","2020","08",7.86666666666667,55.5,NA
"62","2020","09",10.1333333333333,68.9333333333333,NA
"63","2020","10",10.9333333333333,81.3333333333333,NA
"64","2020","11",9.66666666666667,93.6,NA
"65","2020","12",6.86666666666667,98.1666666666667,NA
"66","2019","12",23.7666666666667,7.73333333333333,"DZA"
"67","2020","01",18.1,8.7,"DZA"
"68","2020","02",14.3,8.93333333333333,"DZA"
"69","2020","03",13.1666666666667,8.76666666666667,"DZA"
"70","2020","04",15.1333333333333,10,"DZA"
"71","2020","05",18.5,10.7,"DZA"
"72","2020","06",22.5,10.7666666666667,"DZA"
"73","2020","07",26.7,7.8,"DZA"
"74","2020","08",30.2,4.96666666666667,"DZA"
"75","2020","09",32.2333333333333,3.23333333333333,"DZA"
"76","2020","10",31.8,5.3,"DZA"
"77","2020","11",28.6666666666667,9.66666666666667,"DZA"
"78","2020","12",23.9666666666667,11.6666666666667,"DZA"
"79","2019","12",14.7,67.7,NA
"80","2020","01",11.0666666666667,65.9,NA
"81","2020","02",8.16666666666667,65.6,NA
"82","2020","03",7.16666666666667,65.6666666666666,NA
"83","2020","04",8.13333333333333,67.3,NA
"84","2020","05",10.8,66.1,NA
"85","2020","06",14.1333333333333,67.8,NA
"86","2020","07",17.1666666666667,68.8,NA
"87","2020","08",19.4,74.0666666666667,NA
"88","2020","09",20.3666666666667,77.7333333333333,NA
"89","2020","10",19.9333333333333,77.7,NA
"90","2020","11",17.9666666666667,73.5333333333333,NA
"91","2020","12",14.6,68.7,NA
"92","2019","12",12.9666666666667,59.4,NA
"93","2020","01",15.0666666666667,46.4,NA
"94","2020","02",16.8,49.5,NA
"95","2020","03",18.2333333333333,35.7,NA
"96","2020","04",18.2666666666667,38.2333333333333,NA
"97","2020","05",17.4333333333333,36.5333333333333,NA
"98","2020","06",15.4333333333333,64.2666666666667,NA
"99","2020","07",13.3,73.7333333333333,NA
"100","2020","08",11.3,102.3,NA
"101","2020","09",10.6,104.1,NA
"102","2020","10",10.4666666666667,94.5666666666667,NA
"103","2020","11",11.5,74.9,NA
"104","2020","12",12.9333333333333,61.0333333333333,NA
"105","2019","12",27.8,338.666666666667,NA
"106","2020","01",27.6,189.3,NA
"107","2020","02",27.3,150.9,NA
"108","2020","03",26.8,114.9,NA
"109","2020","04",26.9666666666667,84.3,NA
"110","2020","05",27.4333333333333,57.1666666666667,NA
"111","2020","06",27.8666666666667,216.733333333333,NA
"112","2020","07",27.6333333333333,438.466666666667,NA
"113","2020","08",27.3,499.333333333333,NA
"114","2020","09",26.9666666666667,532.666666666667,NA
"115","2020","10",26.9666666666667,421.666666666667,NA
"116","2020","11",26.9,435.466666666667,NA
"117","2020","12",27.3333333333333,309.166666666667,NA
"118","2019","12",9.36666666666667,40.4666666666667,"AND"
"119","2020","01",5.4,45.6333333333333,"AND"
"120","2020","02",2.93333333333333,71.7333333333333,"AND"
"121","2020","03",1.36666666666667,82.2,"AND"
"122","2020","04",2.23333333333333,92.6333333333333,"AND"
"123","2020","05",3.7,110.533333333333,"AND"
"124","2020","06",7.43333333333333,136.133333333333,"AND"
"125","2020","07",11.3,132.3,"AND"
"126","2020","08",15.0666666666667,104.433333333333,"AND"
"127","2020","09",17.9,91.0333333333333,"AND"
"128","2020","10",18.1,75.5,"AND"
"129","2020","11",15.1,110.166666666667,"AND"
"130","2020","12",10.5666666666667,112.166666666667,"AND"
"131","2019","12",22.9,79.9666666666667,"AGO"
"132","2020","01",23.1,126.666666666667,"AGO"
"133","2020","02",22.8666666666667,154.066666666667,"AGO"
"134","2020","03",22.8666666666667,153.8,"AGO"
"135","2020","04",22.8666666666667,157.066666666667,"AGO"
"136","2020","05",22.8666666666667,142.7,"AGO"
"137","2020","06",22.3,100.1,"AGO"
"138","2020","07",20.9,43.2,"AGO"
"139","2020","08",19.5666666666667,5.96666666666666,"AGO"
"140","2020","09",19.3,1.6,"AGO"
"141","2020","10",20.5,8.76666666666666,"AGO"
"142","2020","11",22,32.9333333333333,"AGO"
"143","2020","12",22.9,80.2666666666667,"AGO"
"144","2019","12",27.2,201.6,"AIA"
"145","2020","01",26.5333333333333,163.033333333333,"AIA"
"146","2020","02",25.9,147.7,"AIA"
"147","2020","03",25.0666666666667,109.566666666667,"AIA"
"148","2020","04",24.8666666666667,98.9333333333333,"AIA"
"149","2020","05",24.9666666666667,83.2333333333333,"AIA"
"150","2020","06",25.3333333333333,79.9,"AIA"
"151","2020","07",25.9,82.3666666666667,"AIA"
"152","2020","08",26.3666666666667,93.1333333333333,"AIA"
"153","2020","09",27.0333333333333,104.133333333333,"AIA"
"154","2020","10",27.1666666666667,127.133333333333,"AIA"
"155","2020","11",27.2,162.633333333333,"AIA"
"156","2020","12",26.9666666666667,172.9,"AIA"
"157","2019","12",27.4666666666667,280.6,"ATG"
"158","2020","01",26.9,259.266666666667,"ATG"
"159","2020","02",26.4,231.166666666667,"ATG"
"160","2020","03",25.6333333333333,189.266666666667,"ATG"
"161","2020","04",25.4333333333333,142.233333333333,"ATG"
"162","2020","05",25.5,142.966666666667,"ATG"
"163","2020","06",25.8333333333333,149.4,"ATG"
"164","2020","07",26.3333333333333,152.4,"ATG"
"165","2020","08",26.8333333333333,139.9,"ATG"
"166","2020","09",27.4333333333333,137.566666666667,"ATG"
"167","2020","10",27.5666666666667,166.6,"ATG"
"168","2020","11",27.5,243.2,"ATG"
"169","2020","12",27.2333333333333,279.266666666667,"ATG"
"170","2019","12",6.2,34.3333333333333,NA
"171","2020","01",8.23333333333333,38.3333333333333,NA
"172","2020","02",9.96666666666667,38.3333333333333,NA
"173","2020","03",10.8666666666667,43,NA
"174","2020","04",10.4666666666667,47.3333333333333,NA
"175","2020","05",9.2,55,NA
"176","2020","06",7.5,61,NA
"177","2020","07",5.83333333333333,65,NA
"178","2020","08",4.66666666666667,73.6666666666667,NA
"179","2020","09",4.03333333333333,80.3333333333333,NA
"180","2020","10",4.03333333333333,68,NA
"181","2020","11",4.7,51.6666666666667,NA
"182","2020","12",6.1,34.3333333333333,NA
"183","2019","12",15.5666666666667,42.6,"ARG"
"184","2020","01",18.3333333333333,50.1333333333333,"ARG"
"185","2020","02",20.4666666666667,60.3666666666667,"ARG"
"186","2020","03",21.6333333333333,58.6666666666667,"ARG"
"187","2020","04",20.6333333333333,53.6,"ARG"
"188","2020","05",18.9666666666667,43.2,"ARG"
"189","2020","06",15.8,51.1333333333333,"ARG"
"190","2020","07",12.1333333333333,40.7666666666667,"ARG"
"191","2020","08",8.8,34.7333333333333,"ARG"
"192","2020","09",7.86666666666667,19.0333333333333,"ARG"
"193","2020","10",10.1666666666667,27.6,"ARG"
"194","2020","11",12.9,38.3666666666667,"ARG"
"195","2020","12",15.9333333333333,61.6333333333333,"ARG"
"196","2019","12",9.96666666666667,35.7666666666667,"ARM"
"197","2020","01",3.16666666666667,38,"ARM"
"198","2020","02",-1.26666666666667,32.4333333333333,"ARM"
"199","2020","03",-2.66666666666667,28.6,"ARM"
"200","2020","04",-0.366666666666667,46.4,"ARM"
"201","2020","05",3.93333333333333,48.4666666666667,"ARM"
"202","2020","06",8.83333333333333,66.6,"ARM"
"203","2020","07",13.2,68.7,"ARM"
"204","2020","08",18.1,68.2,"ARM"
"205","2020","09",20.6,49.3333333333333,"ARM"
"206","2020","10",20.3666666666667,29.7666666666667,"ARM"
"207","2020","11",16.1666666666667,34.1,"ARM"
"208","2020","12",10.2,31.6666666666667,"ARM"
"209","2019","12",24.8,22,NA
"210","2020","01",25.1333333333333,13.6666666666667,NA
"211","2020","02",25.7,10.6666666666667,NA
"212","2020","03",26.2333333333333,10.3333333333333,NA
"213","2020","04",26.9666666666667,21.3333333333333,NA
"214","2020","05",27.5,29.6666666666667,NA
"215","2020","06",27.6,36.3333333333333,NA
"216","2020","07",27.1666666666667,33,NA
"217","2020","08",26.3333333333333,31,NA
"218","2020","09",25.4666666666667,30,NA
"219","2020","10",24.9333333333333,30.6666666666667,NA
"220","2020","11",25,27.3333333333333,NA
"221","2020","12",25.4333333333333,22,NA
"222","2019","12",7.06666666666667,148,NA
"223","2020","01",8.23333333333333,146,NA
"224","2020","02",9.43333333333333,149.833333333333,NA
"225","2020","03",10.1666666666667,148.333333333333,NA
"226","2020","04",10.1666666666667,155.833333333333,NA
"227","2020","05",9.26666666666667,154.833333333333,NA
"228","2020","06",7.93333333333333,163.833333333333,NA
"229","2020","07",6.6,156.5,NA
"230","2020","08",5.83333333333333,145.333333333333,NA
"231","2020","09",5.7,134.166666666667,NA
"232","2020","10",5.86666666666666,136,NA
"233","2020","11",6.36666666666666,144.333333333333,NA
"234","2020","12",7.23333333333333,148,NA
"235","2019","12",23.3333333333333,27.1,"AUS"
"236","2020","01",25.8666666666667,40.6333333333333,"AUS"
"237","2020","02",27.5,63.8,"AUS"
"238","2020","03",28.1666666666667,78.3666666666667,"AUS"
"239","2020","04",27.6,84.4333333333333,"AUS"
"240","2020","05",26,59.0666666666667,"AUS"
"241","2020","06",22.8666666666667,38.4666666666667,"AUS"
"242","2020","07",19.3,22.2,"AUS"
"243","2020","08",16.4666666666667,19.8666666666667,"AUS"
"244","2020","09",15.6666666666667,19.9666666666667,"AUS"
"245","2020","10",17.0666666666667,16.4333333333333,"AUS"
"246","2020","11",19.9666666666667,18.9,"AUS"
"247","2020","12",23.2,24.9666666666667,"AUS"
"248","2019","12",7.4,109.133333333333,"AUT"
"249","2020","01",3.3,99.0666666666667,"AUT"
"250","2020","02",0.566666666666667,104.066666666667,"AUT"
"251","2020","03",-1.63333333333333,89.8666666666667,"AUT"
"252","2020","04",-0.833333333333333,82.3666666666667,"AUT"
"253","2020","05",2.43333333333333,64.4666666666667,"AUT"
"254","2020","06",8.56666666666667,77.8666666666667,"AUT"
"255","2020","07",13.6,96.9666666666667,"AUT"
"256","2020","08",16.0333333333333,117.1,"AUT"
"257","2020","09",17.6333333333333,128.3,"AUT"
"258","2020","10",17,120.766666666667,"AUT"
"259","2020","11",14.3,104.666666666667,"AUT"
"260","2020","12",9.4,74.4333333333334,"AUT"
"261","2019","12",14.3333333333333,30.3666666666667,"AZE"
"262","2020","01",8.03333333333333,34,"AZE"
"263","2020","02",4.46666666666667,34.7333333333333,"AZE"
"264","2020","03",3.26666666666667,35.1333333333333,"AZE"
"265","2020","04",4.93333333333333,50.7333333333333,"AZE"
"266","2020","05",8.16666666666667,46.4,"AZE"
"267","2020","06",12.8,43.8,"AZE"
"268","2020","07",17.7,31.5333333333333,"AZE"
"269","2020","08",22.8666666666667,29.8666666666667,"AZE"
"270","2020","09",25.1,27.4666666666667,"AZE"
"271","2020","10",24.4666666666667,20.2,"AZE"
"272","2020","11",20.1,22.5333333333333,"AZE"
"273","2020","12",14.1666666666667,23.1,"AZE"
"274","2019","12",20.0666666666667,95.9,NA
"275","2020","01",17.6,126.933333333333,NA
"276","2020","02",15.9666666666667,110.7,NA
"277","2020","03",14.6333333333333,101.033333333333,NA
"278","2020","04",14.7,83.3666666666667,NA
"279","2020","05",14.6666666666667,73.1,NA
"280","2020","06",15.5333333333333,49.2666666666667,NA
"281","2020","07",16.5333333333333,26.2666666666667,NA
"282","2020","08",18.4,23.4,NA
"283","2020","09",20.3,24.2333333333333,NA
"284","2020","10",21.6,43.1666666666667,NA
"285","2020","11",21.0333333333333,76.5333333333333,NA
"286","2020","12",19.2,112.9,NA
"287","2019","12",26.9666666666667,158.8,"BHS"
"288","2020","01",25.1333333333333,85.7666666666667,"BHS"
"289","2020","02",23.3333333333333,82.1666666666667,"BHS"
"290","2020","03",23.0333333333333,52.8666666666667,"BHS"
"291","2020","04",22.8333333333333,83.0666666666667,"BHS"
"292","2020","05",23.9333333333333,79.4666666666667,"BHS"
"293","2020","06",24.4333333333333,168.433333333333,"BHS"
"294","2020","07",26.2666666666667,166.966666666667,"BHS"
"295","2020","08",27.4666666666667,180.933333333333,"BHS"
"296","2020","09",28.4333333333333,126.666666666667,"BHS"
"297","2020","10",28.6333333333333,149.733333333333,"BHS"
"298","2020","11",28.3,132.466666666667,"BHS"
"299","2020","12",27.2,104.066666666667,"BHS"
"300","2019","12",30,0.666666666666671,"BHR"
"301","2020","01",24.6,0.733333333333337,"BHR"
"302","2020","02",20.1,0.800000000000004,"BHR"
"303","2020","03",19.0333333333333,3.7,"BHR"
"304","2020","04",21.3333333333333,3.66666666666667,"BHR"
"305","2020","05",24.9,21.9,"BHR"
"306","2020","06",29.1333333333333,18.3333333333333,"BHR"
"307","2020","07",33.3333333333333,18.3,"BHR"
"308","2020","08",37.0333333333333,3.2288986299515e-15,"BHR"
"309","2020","09",38.7666666666667,3.2288986299515e-15,"BHR"
"310","2020","10",37.9,3.2288986299515e-15,"BHR"
"311","2020","11",35,3.25665420556713e-15,"BHR"
"312","2020","12",29.8666666666667,1.23333333333334,"BHR"
"313","2019","12",28.1333333333333,118,NA
"314","2020","01",28.4,154,NA
"315","2020","02",28.2,200.666666666667,NA
"316","2020","03",28.0666666666667,230.333333333333,NA
"317","2020","04",27.9666666666667,217.666666666667,NA
"318","2020","05",28,187.333333333333,NA
"319","2020","06",28.1,160.666666666667,NA
"320","2020","07",28.1666666666667,141.666666666667,NA
"321","2020","08",28.2666666666667,142,NA
"322","2020","09",28.2333333333333,138.333333333333,NA
"323","2020","10",28.0333333333333,134,NA
"324","2020","11",28.1333333333333,117.333333333333,NA
"325","2020","12",28.2333333333333,118,NA
"326","2019","12",26.3666666666667,220.033333333333,"BGD"
"327","2020","01",23.9,116.3,"BGD"
"328","2020","02",20.8333333333333,19.0666666666667,"BGD"
"329","2020","03",19.8333333333333,17.6,"BGD"
"330","2020","04",21.3666666666667,12.2,"BGD"
"331","2020","05",24.2666666666667,77.7333333333333,"BGD"
"332","2020","06",26.2,160.466666666667,"BGD"
"333","2020","07",27.1666666666667,271.233333333333,"BGD"
"334","2020","08",27.7333333333333,390.1,"BGD"
"335","2020","09",28.2333333333333,402.433333333333,"BGD"
"336","2020","10",28.2666666666667,346.5,"BGD"
"337","2020","11",27.5333333333333,203.6,"BGD"
"338","2020","12",25.6333333333333,106.166666666667,"BGD"
"339","2019","12",27.1666666666667,268.566666666667,"BRB"
"340","2020","01",26.8333333333333,259.5,"BRB"
"341","2020","02",26.4,233.366666666667,"BRB"
"342","2020","03",25.7,228.633333333333,"BRB"
"343","2020","04",25.5666666666667,145.666666666667,"BRB"
"344","2020","05",25.7333333333333,127.2,"BRB"
"345","2020","06",26.2666666666667,116.366666666667,"BRB"
"346","2020","07",26.6,141.1,"BRB"
"347","2020","08",26.8666666666667,132.5,"BRB"
"348","2020","09",27.0333333333333,179.333333333333,"BRB"
"349","2020","10",27.1,241.366666666667,"BRB"
"350","2020","11",27.0666666666667,265.5,"BRB"
"351","2020","12",26.9666666666667,237.1,"BRB"
"352","2019","12",7.96666666666667,70.4333333333333,"BLR"
"353","2020","01",3.4,70.6666666666667,"BLR"
"354","2020","02",-0.0666666666666673,53.5,"BLR"
"355","2020","03",-3.03333333333333,48.3,"BLR"
"356","2020","04",-4,36.5333333333333,"BLR"
"357","2020","05",0.699999999999999,32.1666666666667,"BLR"
"358","2020","06",8.53333333333333,32.6,"BLR"
"359","2020","07",15.4,40.7666666666667,"BLR"
"360","2020","08",18.4333333333333,77.1333333333333,"BLR"
"361","2020","09",19.3,82.0333333333333,"BLR"
"362","2020","10",18.4,79.0333333333333,"BLR"
"363","2020","11",14.5333333333333,45.4666666666667,"BLR"
"364","2020","12",8.23333333333333,36.0666666666667,"BLR"
"365","2019","12",11.5,88.1,"BEL"
"366","2020","01",8.66666666666667,94.2666666666667,"BEL"
"367","2020","02",6.33333333333333,104.066666666667,"BEL"
"368","2020","03",5.13333333333333,87.6666666666667,"BEL"
"369","2020","04",4.86666666666667,73.4666666666667,"BEL"
"370","2020","05",6.9,62.3666666666667,"BEL"
"371","2020","06",10.8,73.7333333333333,"BEL"
"372","2020","07",15.2,67.9,"BEL"
"373","2020","08",18.1666666666667,60.0333333333333,"BEL"
"374","2020","09",19.7,56.2666666666667,"BEL"
"375","2020","10",18.9333333333333,55.0666666666667,"BEL"
"376","2020","11",16,53.2666666666667,"BEL"
"377","2020","12",11.8,44,"BEL"
"378","2019","12",26.1333333333333,294.133333333333,"BLZ"
"379","2020","01",25.0666666666667,272.8,"BLZ"
"380","2020","02",23.7333333333333,186.1,"BLZ"
"381","2020","03",23.7,150.266666666667,"BLZ"
"382","2020","04",24,143.066666666667,"BLZ"
"383","2020","05",25.3,103.533333333333,"BLZ"
"384","2020","06",26.2,142.166666666667,"BLZ"
"385","2020","07",26.9333333333333,203.1,"BLZ"
"386","2020","08",27.3333333333333,234.1,"BLZ"
"387","2020","09",27.3333333333333,254.833333333333,"BLZ"
"388","2020","10",27.3333333333333,241.5,"BLZ"
"389","2020","11",27.0333333333333,291.6,"BLZ"
"390","2020","12",26.2,251.9,"BLZ"
"391","2019","12",27.6333333333333,69.3666666666667,"BEN"
"392","2020","01",27.8333333333333,21,"BEN"
"393","2020","02",27.5333333333333,5.26666666666666,"BEN"
"394","2020","03",28.2333333333333,4.5,"BEN"
"395","2020","04",29.5333333333333,14.3666666666667,"BEN"
"396","2020","05",30.9333333333333,28.8333333333333,"BEN"
"397","2020","06",30.8,63.2,"BEN"
"398","2020","07",29.7333333333333,102.933333333333,"BEN"
"399","2020","08",28.2,149.4,"BEN"
"400","2020","09",26.9,193.3,"BEN"
"401","2020","10",26.4333333333333,213.633333333333,"BEN"
"402","2020","11",26.7666666666667,187.566666666667,"BEN"
"403","2020","12",27.5333333333333,108.233333333333,"BEN"
"404","2019","12",24.1,109.166666666667,"BMU"
"405","2020","01",21.8,130.633333333333,"BMU"
"406","2020","02",19.7,125.4,"BMU"
"407","2020","03",18.8666666666667,109.6,"BMU"
"408","2020","04",18.0333333333333,130.133333333333,"BMU"
"409","2020","05",18.5666666666667,136.733333333333,"BMU"
"410","2020","06",19.7,158.333333333333,"BMU"
"411","2020","07",22.1666666666667,126.9,"BMU"
"412","2020","08",24.2333333333333,111.4,"BMU"
"413","2020","09",25.7,89.3666666666667,"BMU"
"414","2020","10",26.3333333333333,100.3,"BMU"
"415","2020","11",25.7666666666667,95.5333333333333,"BMU"
"416","2020","12",23.9666666666667,162.033333333333,"BMU"
"417","2019","12",9.33333333333333,89.1666666666667,"BTN"
"418","2020","01",5.9,36.9333333333333,"BTN"
"419","2020","02",2.66666666666667,3.4,"BTN"
"420","2020","03",1.6,5.2,"BTN"
"421","2020","04",2.2,15.5333333333333,"BTN"
"422","2020","05",4.6,49.2,"BTN"
"423","2020","06",7.36666666666667,91.4333333333333,"BTN"
"424","2020","07",10.6,168.433333333333,"BTN"
"425","2020","08",13.0666666666667,259.6,"BTN"
"426","2020","09",14.4333333333333,310.033333333333,"BTN"
"427","2020","10",14.1,265.266666666667,"BTN"
"428","2020","11",11.9,148.733333333333,"BTN"
"429","2020","12",8.53333333333333,54.1666666666667,"BTN"
"430","2019","12",24.6333333333333,280.533333333333,NA
"431","2020","01",25.1666666666667,202.7,NA
"432","2020","02",25.4333333333333,139.266666666667,NA
"433","2020","03",25.8,60.8666666666667,NA
"434","2020","04",25.9,107.966666666667,NA
"435","2020","05",26,145.1,NA
"436","2020","06",25.7333333333333,173.766666666667,NA
"437","2020","07",25.3666666666667,186.4,NA
"438","2020","08",24.6,239.9,NA
"439","2020","09",24.1666666666667,292.166666666667,NA
"440","2020","10",24.1,312.166666666667,NA
"441","2020","11",24.4333333333333,300.166666666667,NA
"442","2020","12",24.8666666666667,279.5,NA
"443","2019","12",22.7333333333333,78,"BOL"
"444","2020","01",23.1,130.566666666667,"BOL"
"445","2020","02",22.9666666666667,178.2,"BOL"
"446","2020","03",22.8,207.033333333333,"BOL"
"447","2020","04",22.5666666666667,193.533333333333,"BOL"
"448","2020","05",22.5666666666667,134.866666666667,"BOL"
"449","2020","06",21.7,89.8666666666667,"BOL"
"450","2020","07",19.9333333333333,51.0666666666667,"BOL"
"451","2020","08",18.5,38,"BOL"
"452","2020","09",18,38.5,"BOL"
"453","2020","10",19.6666666666667,38.6333333333333,"BOL"
"454","2020","11",21.4333333333333,62.6333333333333,"BOL"
"455","2020","12",22.9,93.6333333333333,"BOL"
"456","2019","12",23.3,265.433333333333,NA
"457","2020","01",19.9,210.066666666667,NA
"458","2020","02",16.8,130.266666666667,NA
"459","2020","03",14.8333333333333,97.5333333333333,NA
"460","2020","04",15.5333333333333,111.2,NA
"461","2020","05",17.5666666666667,123.033333333333,NA
"462","2020","06",20.2,169.733333333333,NA
"463","2020","07",22.4333333333333,218.3,NA
"464","2020","08",24.9666666666667,234.633333333333,NA
"465","2020","09",26.9,224.066666666667,NA
"466","2020","10",27.4333333333333,222.2,NA
"467","2020","11",26.2,233.433333333333,NA
"468","2020","12",24.0333333333333,228.466666666667,NA
"469","2019","12",11.2666666666667,99.8666666666667,"BIH"
"470","2020","01",7.06666666666667,95.4333333333333,"BIH"
"471","2020","02",4.4,96.4,"BIH"
"472","2020","03",2.4,99.8666666666667,"BIH"
"473","2020","04",2.76666666666667,105.8,"BIH"
"474","2020","05",6.16666666666667,100.166666666667,"BIH"
"475","2020","06",11.9333333333333,98.0333333333333,"BIH"
"476","2020","07",17.0666666666667,94,"BIH"
"477","2020","08",19.5666666666667,112.566666666667,"BIH"
"478","2020","09",21.3333333333333,92.7666666666667,"BIH"
"479","2020","10",20.8333333333333,65.7666666666667,"BIH"
"480","2020","11",18.2666666666667,53.1,"BIH"
"481","2020","12",13.2,63.8,"BIH"
"482","2019","12",24.4333333333333,24.3666666666667,"BWA"
"483","2020","01",25.6666666666667,45.5666666666667,"BWA"
"484","2020","02",26.4,66.5333333333333,"BWA"
"485","2020","03",26.5333333333333,81.1,"BWA"
"486","2020","04",26,77.2,"BWA"
"487","2020","05",24.6333333333333,57.3666666666667,"BWA"
"488","2020","06",22.2666666666667,29.4333333333333,"BWA"
"489","2020","07",19.2,11.4666666666667,"BWA"
"490","2020","08",16.8,2.19999999999999,"BWA"
"491","2020","09",16.4666666666667,0.599999999999993,"BWA"
"492","2020","10",18.5,1.63333333333333,"BWA"
"493","2020","11",21.7,6.03333333333333,"BWA"
"494","2020","12",24.4333333333333,19.0333333333333,"BWA"
"495","2019","12",26.5333333333333,110.2,"BRA"
"496","2020","01",26.5333333333333,152.533333333333,"BRA"
"497","2020","02",26.3333333333333,188.066666666667,"BRA"
"498","2020","03",26.2,215.233333333333,"BRA"
"499","2020","04",26.2,227.733333333333,"BRA"
"500","2020","05",26.1333333333333,224.3,"BRA"
"501","2020","06",25.8,187.966666666667,"BRA"
"502","2020","07",25,134.5,"BRA"
"503","2020","08",24.5,87.7,"BRA"
"504","2020","09",24.4666666666667,64.1666666666667,"BRA"
"505","2020","10",25.3,66.2,"BRA"
"506","2020","11",26.0333333333333,86.4333333333334,"BRA"
"507","2020","12",26.5666666666667,124.8,"BRA"
"508","2019","12",27.4666666666667,313.933333333333,"BRN"
"509","2020","01",27.2333333333333,381.833333333333,"BRN"
"510","2020","02",26.9333333333333,394,"BRN"
"511","2020","03",26.7,410.233333333333,"BRN"
"512","2020","04",26.8333333333333,325.366666666667,"BRN"
"513","2020","05",27.3333333333333,259.533333333333,"BRN"
"514","2020","06",27.7666666666667,265,"BRN"
"515","2020","07",27.9333333333333,256.733333333333,"BRN"
"516","2020","08",27.9666666666667,241,"BRN"
"517","2020","09",28.1,186.4,"BRN"
"518","2020","10",28,190.2,"BRN"
"519","2020","11",27.7666666666667,209.633333333333,"BRN"
"520","2020","12",27.5333333333333,243.433333333333,"BRN"
"521","2019","12",12.6333333333333,54.6,"BGR"
"522","2020","01",7.7,70.1,"BGR"
"523","2020","02",4.2,58.7333333333333,"BGR"
"524","2020","03",2.56666666666667,68.7,"BGR"
"525","2020","04",3.13333333333333,73.3,"BGR"
"526","2020","05",7.26666666666667,62.5333333333333,"BGR"
"527","2020","06",12.6333333333333,46.6333333333333,"BGR"
"528","2020","07",17.6666666666667,62.7333333333333,"BGR"
"529","2020","08",20.5333333333333,87.8,"BGR"
"530","2020","09",22.4,77.7666666666667,"BGR"
"531","2020","10",21.7,42.6333333333333,"BGR"
"532","2020","11",18.8,19.6333333333333,"BGR"
"533","2020","12",13.1333333333333,39.9666666666667,"BGR"
"534","2019","12",28.7,42.4666666666667,"BFA"
"535","2020","01",27.9666666666667,7.20000000000001,"BFA"
"536","2020","02",26.5333333333333,0.133333333333338,"BFA"
"537","2020","03",26.8333333333333,1.56666666666667,"BFA"
"538","2020","04",28.9,6.06666666666667,"BFA"
"539","2020","05",31.5666666666667,9.90000000000001,"BFA"
"540","2020","06",32.7,30.4333333333333,"BFA"
"541","2020","07",32.1333333333333,58.8333333333333,"BFA"
"542","2020","08",30.3,117.966666666667,"BFA"
